latitude,longitude,elevation,gravity
-24.75482,26.44884,951.0,978625.27
-24.66489,26.45381,957.0,978627.44
-24.21056,26.45555,916.0,978587.96
-24.60893,26.46875,919.0,978621.31
-24.94058,26.48148,981.0,978629.92
-24.14111,26.49026,902.9,978578.89
-24.56111,26.49165,905.0,978620.91
-24.07722,26.49445,889.2,978576.53
-24.70712,26.51006,966.0,978623.96
-24.86159,26.52328,981.0,978617.58
-24.78603,26.53171,1023.0,978601.14
-24.52959,26.55809,914.0,978609.39
-24.95985,26.57162,1021.0,978617.07
-24.66632,26.57423,963.0,978620.86
-24.73685,26.57474,1005.0,978613.41
-24.608,26.58476,937.0,978627.2
-24.84729,26.59583,1045.0,978595.71
-24.38165,26.60083,904.1,978604.3
-24.52953,26.62576,929.0,978608.64
-24.8967,26.63823,1045.0,978596.3
-24.63194,26.64827,956.0,978616.99
-24.95258,26.65477,1021.0,978607.37
-24.32584,26.66805,894.0,978597.73
-24.69727,26.68092,972.0,978609.6
-24.83032,26.68283,1042.0,978590.93
-24.49841,26.689,920.0,978607.49
-24.92503,26.72694,1062.0,978592.0
-24.56895,26.72719,946.0,978610.77
-24.86694,26.75378,1091.0,978583.9
-24.71622,26.75838,1012.0,978595.22
-24.80937,26.77554,1067.0,978583.98
-24.65182,26.78526,988.0,978603.15
-24.56552,26.80373,954.0,978607.16
-24.93771,26.80782,1116.0,978581.35
-24.75046,26.82494,1061.0,978594.32
-24.99757,26.83641,1109.0,978594.55
-24.10861,26.83665,892.4,978573.42
-24.52254,26.84457,936.0,978599.28
-24.8009,26.86298,1143.0,978573.84
-24.18971,26.8661,866.0,978577.88
-24.03194,26.88889,864.2,978577.48
-24.93665,26.89397,1119.0,978584.59
-24.21831,26.89774,866.0,978579.05
-24.17386,26.90265,868.0,978577.78
-24.57504,26.90761,969.0,978594.76
-24.85379,26.91359,1250.0,978561.8
-24.99652,26.91644,1064.0,978606.54
-24.037,26.91937,869.0,978576.57
-24.08606,26.91994,884.0,978573.49
-24.49725,26.92143,939.0,978591.47
-24.12828,26.92416,888.0,978573.84
-24.69603,26.94885,1024.0,978595.28
-24.63011,26.95058,981.0,978601.15
-24.17995,26.95128,885.0,978574.67
-24.21127,26.95467,880.0,978574.98
-24.76324,26.95844,1091.0,978584.19
-24.11427,26.96692,897.0,978571.59
-24.06285,26.96718,892.0,978570.24
-24.15172,26.9705,891.0,978573.58
-24.01855,26.99014,902.0,978567.73
-24.508,26.99332,924.0,978590.85
-24.99936,26.99442,1036.0,978617.24
-24.87845,26.99738,1097.0,978591.41
-24.93982,26.9989,1064.0,978600.33
-24.84,27.00999,1151.22,978583.21
-24.78999,27.01167,1131.1,978578.41
-24.13608,27.01822,911.0,978570.29
-24.17035,27.02251,918.0,978572.28
-24.71667,27.02499,1068.92,978591.81
-24.03398,27.02548,940.0,978563.61
-24.21849,27.03062,914.0,978568.76
-24.755,27.03168,1106.11,978584.61
-24.85167,27.03667,1095.44,978593.61
-24.00166,27.03969,913.0,978563.03
-24.93164,27.04105,1039.6,978606.94
-24.08939,27.04286,936.0,978561.71
-24.675,27.04668,1031.74,978592.01
-24.63333,27.06168,989.68,978599.3
-24.24445,27.06335,936.0,978564.68
-24.1843,27.07188,946.0,978565.73
-24.55,27.07668,927.5,978615.5
-24.03625,27.07841,930.0,978571.0
-24.09224,27.09137,966.0,978558.21
-24.14378,27.09959,942.0,978563.01
-24.405,27.11333,884.52,978585.21
-24.47667,27.11333,896.71,978594.31
-24.29333,27.12167,934.81,978565.11
-24.04622,27.12479,940.0,978571.85
-24.39999,27.13,886.65,978584.61
-24.16371,27.13095,950.0,978561.11
-24.11064,27.13225,968.0,978560.13
-24.32668,27.14,924.75,978571.41
-24.07352,27.14461,962.0,978576.65
-24.89999,27.15334,1004.92,978627.4
-24.42332,27.17332,928.41,978576.71
-24.00291,27.17604,906.54,978569.2
-24.03487,27.18318,923.62,978576.23
-24.90833,27.19,1001.56,978647.49
-24.07423,27.19789,923.0,978581.22
-24.09846,27.2028,933.0,978583.28
-24.14423,27.20477,949.0,978565.56
-24.17311,27.20551,959.0,978559.11
-24.47,27.20833,902.2,978596.21
-24.21155,27.22604,965.0,978557.78
-24.27167,27.22667,994.25,978555.72
-24.93333,27.23,997.3,978668.39
-24.97021,27.25504,1012.66,978673.6
-24.13432,27.2567,960.0,978569.19
-24.98782,27.25876,1015.4,978675.69
-24.96207,27.2657,1012.4,978672.81
-24.0854,27.26878,939.0,978577.96
-24.52167,27.27167,939.38,978590.41
-24.91969,27.28119,994.0,978653.56
-24.97401,27.2814,1019.09,978675.6
-24.05495,27.28258,931.0,978575.23
-24.22523,27.29343,991.0,978559.62
-24.01326,27.29668,914.0,978569.71
-24.82167,27.31168,959.2,978667.98
-24.97496,27.31287,1038.59,978673.45
-24.14452,27.31476,968.0,978562.83
-24.76666,27.32167,955.23,978657.29
-25.0,27.32167,1053.07,978663.79
-24.19104,27.32355,992.0,978554.92
-24.26167,27.32668,996.69,978564.12
-24.90935,27.32837,993.0,978664.75
-24.70168,27.33,918.35,978642.09
-24.96895,27.34135,1030.08,978670.38
-24.605,27.34167,976.27,978604.3
-24.11552,27.3419,970.0,978570.23
-24.88538,27.34354,990.0,978664.31
-24.03433,27.34805,928.0,978568.03
-24.22729,27.35249,1007.0,978558.23
-24.06296,27.35532,927.0,978571.71
-24.8745,27.36061,975.0,978666.75
-24.963,27.37074,1020.61,978657.15
-24.64073,27.37962,916.0,978634.75
-24.17078,27.38425,1004.0,978558.97
-24.31168,27.38499,1032.04,978570.51
-24.86182,27.38647,953.0,978670.69
-24.59833,27.395,955.54,978619.5
-24.95335,27.40071,1004.76,978651.52
-24.685,27.40167,918.66,978645.79
-24.0708,27.40205,922.0,978571.4
-24.85178,27.40247,938.0,978668.94
-24.20869,27.40315,1024.0,978558.08
-24.72667,27.40668,924.14,978660.09
-24.58167,27.40833,964.99,978618.9
-24.11852,27.41138,963.0,978569.87
-24.77333,27.41333,926.58,978665.59
-24.94778,27.41769,993.74,978652.4
-24.83627,27.42645,920.0,978666.5
-24.8,27.43333,927.5,978674.58
-24.23186,27.43382,1006.0,978565.62
-24.01843,27.44154,975.0,978564.65
-24.93932,27.44559,990.24,978650.28
-24.93849,27.44739,989.98,978650.02
-24.82106,27.44968,909.0,978660.75
-24.15186,27.45415,957.0,978576.29
-24.54668,27.455,994.86,978607.1
-24.19057,27.45943,966.0,978580.25
-24.83134,27.46173,913.2,978659.31
-24.97,27.465,1010.1,978638.89
-24.72833,27.46832,957.37,978642.59
-24.9306,27.47121,990.68,978649.6
-24.11615,27.47124,960.0,978573.11
-24.68668,27.47166,930.55,978652.19
-24.85001,27.47166,929.94,978663.59
-24.22501,27.48158,970.0,978581.98
-24.8233,27.48312,944.1,978651.38
-24.03755,27.48785,1024.0,978558.47
-24.26334,27.48833,977.79,978577.71
-24.77333,27.49001,956.76,978645.89
-24.01749,27.49005,1037.0,978558.51
-24.80333,27.49167,944.26,978650.89
-24.84,27.495,930.55,978656.49
-24.07726,27.49547,984.0,978566.31
-24.17397,27.49969,970.0,978585.79
-24.93584,27.51134,951.36,978666.33
-24.52,27.51666,1044.84,978584.61
-24.1041,27.52036,988.0,978572.65
-24.67332,27.52667,938.17,978660.49
-24.9662,27.52837,961.89,978659.63
-24.88641,27.52988,933.8,978653.25
-24.02684,27.53175,1079.0,978552.42
-24.66167,27.53667,952.8,978652.59
-24.99181,27.54021,942.7,978655.56
-24.93465,27.54233,926.25,978657.94
-24.54167,27.54333,1034.79,978587.91
-24.06128,27.55031,1032.0,978561.28
-24.12157,27.55067,998.0,978573.67
-24.9706,27.55443,933.91,978654.3
-24.94023,27.56274,931.27,978648.66
-24.93057,27.57336,948.69,978644.33
-24.90118,27.57368,975.4,978638.38
-24.14674,27.57385,1024.0,978572.92
-24.18333,27.57845,1040.0,978573.0
-24.64999,27.58,959.5,978649.69
-24.04596,27.5836,1073.0,978554.99
-24.22478,27.58543,991.0,978585.02
-24.0209,27.58647,1085.0,978553.63
-24.58833,27.59332,988.15,978607.4
-24.92947,27.60109,965.38,978641.37
-24.12505,27.60365,1042.0,978566.78
-24.96667,27.61,981.75,978640.69
-24.66499,27.61833,987.85,978634.3
-24.98666,27.62666,993.64,978638.89
-24.04652,27.62991,1021.0,978568.27
-24.91711,27.63179,992.4,978633.34
-24.09738,27.6319,1067.0,978560.21
-24.67667,27.65334,1030.82,978623.1
-24.20416,27.66542,1152.0,978555.6
-24.91022,27.67139,1040.14,978625.37
-24.60001,27.68167,1016.8,978597.91
-24.71167,27.68333,1057.95,978618.2
-24.09573,27.68951,1018.0,978572.93
-24.12361,27.69113,1055.0,978567.72
-24.0466,27.6936,1020.0,978569.82
-24.99406,27.69635,1076.6,978621.06
-24.90437,27.70039,1098.95,978610.31
-24.02002,27.7052,956.0,978581.32
-24.66667,27.70667,1076.24,978607.5
-24.97186,27.7079,1052.1,978623.69
-24.56667,27.71167,1085.99,978576.51
-24.19569,27.71352,1153.0,978555.69
-24.94308,27.71674,1077.0,978618.19
-24.91318,27.71719,1089.3,978614.13
-24.24251,27.71883,1211.0,978546.0
-24.16304,27.72534,1097.0,978564.04
-24.92172,27.73457,1111.6,978610.0
-24.13393,27.73627,1067.0,978566.3
-24.94432,27.74149,1115.2,978607.8
-24.06337,27.74223,994.0,978576.71
-24.55167,27.745,1180.48,978559.32
-24.90491,27.7458,1112.9,978608.0
-24.7764,27.74675,1158.2,978591.44
-24.66499,27.75999,1062.22,978598.21
-24.62666,27.77333,968.04,978634.5
-24.78966,27.77361,1182.7,978585.13
-24.10037,27.78203,970.0,978583.74
-24.15491,27.79977,1002.0,978580.1
-24.54668,27.8,1245.71,978544.42
-24.59167,27.80667,1134.76,978569.41
-24.69,27.81,1092.09,978586.61
-24.07748,27.81215,1034.0,978569.79
-24.79408,27.8232,1269.7,978563.88
-24.98334,27.825,1165.24,978591.61
-24.12064,27.82935,987.0,978581.52
-24.05637,27.83824,1185.0,978538.85
-24.14154,27.83852,986.0,978582.46
-24.595,27.85001,1191.45,978555.92
-24.53999,27.855,1257.29,978540.02
-24.18449,27.86572,1015.0,978578.87
-24.67833,27.87,1146.34,978575.61
-24.23813,27.88406,1327.0,978519.66
-24.06892,27.88454,1241.0,978528.57
-24.60834,27.89333,1188.71,978557.82
-24.09709,27.89709,1212.0,978535.84
-24.20128,27.9035,1100.0,978561.96
-24.9341,27.90907,1090.4,978599.81
-24.62334,27.91,1167.68,978565.11
-24.69,27.91333,1166.46,978569.51
-24.52499,27.92168,1242.05,978540.82
-24.67833,27.92168,1152.44,978575.11
-24.645,27.92999,1162.8,978572.61
-24.06548,27.93045,1380.0,978501.15
-24.14059,27.93346,1092.0,978561.74
-24.03156,27.93501,1333.0,978508.74
-24.18011,27.93559,1020.0,978577.52
-24.75,27.94667,1266.43,978552.22
-24.80833,27.94833,1164.33,978578.81
-24.22752,27.94972,1123.0,978557.54
-24.785,27.95168,1221.93,978565.11
-24.10138,27.9628,1262.0,978527.05
-24.51334,27.965,1221.32,978548.02
-24.24536,27.96677,1087.0,978565.27
-24.19731,27.96999,1045.0,978573.04
-24.13535,27.9808,1140.0,978553.3
-24.82333,27.99333,1138.42,978589.61
-24.02612,27.99606,1248.0,978527.73
-24.17102,28.00661,1107.8,978560.94
-24.12148,28.02139,1170.6,978547.53
-24.07071,28.02444,1284.9,978523.85
-24.14592,28.05135,1152.6,978553.46
-24.03645,28.05272,1264.6,978528.13
-24.20508,28.0555,1098.9,978565.14
-24.07083,28.07298,1346.1,978514.18
-24.22017,28.09946,1157.8,978555.78
-24.03642,28.11674,1358.6,978511.37
-24.17767,28.12811,1203.9,978546.91
-24.12962,28.14722,1274.7,978532.33
-24.09825,28.15511,1473.1,978491.26
-24.22298,28.16199,1173.9,978554.55
-24.049,28.17104,1520.3,978479.68
-24.15935,28.18391,1264.9,978534.65
-24.23257,28.20781,1244.3,978542.38
-24.09334,28.21831,1378.7,978511.07
-24.01126,28.21925,1233.0,978536.71
-24.18613,28.23163,1265.0,978537.2
-24.04414,28.241,1270.9,978530.6
-24.13724,28.24783,1345.4,978520.7
-24.09088,28.2616,1326.7,978522.5
-24.02519,28.29385,1295.3,978527.41
-24.06181,28.32449,1220.0,978542.66
-24.117,28.34767,1304.8,978527.8
-24.03488,28.35326,1196.3,978547.15
-24.14668,28.39175,1428.5,978502.49
-24.03503,28.41258,1284.9,978527.47
-24.07312,28.43951,1240.3,978535.64
-24.09286,28.47797,1245.8,978533.49
-24.02097,28.4801,1320.1,978518.23
-24.04002,28.52708,1299.9,978519.77
-24.79675,28.84206,1012.2,978600.21
-24.7999,28.88451,1000.9,978595.39
-24.81252,28.91771,991.1,978600.9
-24.82272,28.9516,979.4,978602.6
-24.828,28.98647,967.4,978606.68
-24.24167,28.01833,1202.73,978541.62
-24.26833,28.02499,1155.79,978550.82
-24.49001,28.07001,1194.5,978559.12
-24.955,28.08833,1104.58,978604.2
-24.98167,28.09666,1105.19,978603.1
-24.42332,28.105,1194.5,978558.52
-24.28833,28.10834,1164.93,978555.12
-24.87167,28.12666,1165.24,978598.3
-24.39166,28.12833,1236.87,978546.12
-24.95,28.13499,1112.51,978605.1
-24.94167,28.15167,1112.2,978606.7
-24.45168,28.16667,1254.55,978549.72
-24.92999,28.17667,1115.25,978606.9
-24.89667,28.215,1141.77,978599.0
-24.515,28.255,1456.63,978512.83
-24.89833,28.25667,1117.08,978604.1
-24.26833,28.27333,1290.51,978531.32
-24.88333,28.29832,1123.79,978596.41
-24.91499,28.30167,1106.11,978617.0
-24.95833,28.31,1100.01,978617.6
-24.28667,28.325,1417.92,978506.23
-24.84833,28.33501,1164.33,978581.71
-24.81332,28.34332,1281.98,978557.02
-24.90668,28.35001,1129.27,978602.3
-24.64833,28.35001,1318.25,978544.02
-24.75333,28.35333,1182.61,978573.61
-24.77834,28.35667,1301.18,978552.12
-24.72166,28.37666,1213.09,978568.11
-24.31667,28.39333,1572.75,978475.94
-24.92833,28.39999,1108.85,978607.4
-24.69667,28.40334,1155.79,978580.11
-24.68333,28.41667,1204.25,978571.61
-24.74333,28.44167,1140.86,978586.71
-24.66833,28.44833,1193.28,978575.71
-24.29167,28.46667,1530.69,978483.34
-24.94501,28.47667,1071.06,978607.6
-24.66667,28.485,1157.31,978582.31
-24.8,28.485,1142.68,978587.81
-24.12732,28.50069,1307.2,978520.32
-24.06659,28.52293,1398.1,978498.79
-24.29832,28.52333,1495.64,978490.04
-24.675,28.52499,1164.93,978580.11
-24.95833,28.54167,1043.93,978607.6
-24.16087,28.54668,1440.0,978497.76
-24.09326,28.55232,1415.0,978498.69
-24.32333,28.55333,1355.43,978514.53
-24.66667,28.56667,1148.78,978582.61
-24.06088,28.57845,1293.5,978523.14
-24.83333,28.58,1114.64,978585.91
-24.38333,28.59,1225.28,978546.42
-24.645,28.59167,1165.54,978573.41
-24.03281,28.59807,1090.7,978566.19
-24.12321,28.60043,1376.8,978511.71
-24.60834,28.60167,1212.48,978557.92
-24.58667,28.62833,1154.27,978563.01
-24.09125,28.63367,1302.7,978529.79
-24.93333,28.64,1036.61,978600.7
-24.42,28.645,1256.37,978538.22
-24.44,28.655,1185.05,978546.32
-24.56332,28.66,1124.09,978567.21
-24.0444,28.66875,1076.4,978582.05
-24.46667,28.68167,1144.51,978558.22
-24.53168,28.7,1103.06,978572.51
-24.84167,28.7,1057.34,978598.21
-24.31168,28.70168,1188.1,978558.12
-24.28333,28.71001,1254.55,978548.92
-24.13167,28.71001,1076.85,978596.5
-24.07654,28.71461,1058.1,978595.91
-24.23833,28.72501,1235.34,978560.62
-24.14536,28.72998,1118.7,978590.0
-24.09438,28.73746,1092.7,978593.57
-24.20833,28.73833,1147.56,978581.71
-24.36166,28.74333,1189.32,978554.82
-24.93668,28.745,1037.83,978594.11
-24.47667,28.745,1096.96,978575.31
-24.55167,28.74667,1076.85,978583.31
-24.84833,28.75833,1034.18,978597.71
-24.06055,28.75977,1119.2,978590.02
-24.43433,28.76326,1098.8,978575.52
-24.01541,28.76349,1067.9,978598.49
-24.19902,28.76573,1130.3,978594.37
-24.38379,28.77663,1132.7,978565.79
-24.47252,28.78015,1083.9,978582.35
-24.57832,28.78833,1076.54,978584.01
-24.18024,28.79379,1158.1,978595.62
-24.13232,28.79738,1295.3,978565.3
-24.08754,28.79749,1153.5,978592.83
-24.34103,28.8047,1327.5,978537.17
-24.20624,28.80676,1142.4,978600.92
-24.01477,28.80927,994.8,978612.61
-24.3123,28.8114,1387.0,978532.96
-24.24059,28.81616,1155.5,978597.0
-24.03876,28.82198,1007.3,978616.74
-24.605,28.825,1057.65,978585.31
-24.28647,28.82722,1204.0,978581.57
-24.40759,28.82993,1097.3,978584.84
-24.3651,28.83076,1158.7,978570.18
-24.45779,28.84032,1068.8,978591.24
-24.795,28.84332,1001.87,978600.6
-24.63,28.84833,1036.01,978592.31
-24.72333,28.85333,1029.6,978593.31
-24.17636,28.85481,1460.7,978554.38
-24.06079,28.85873,1014.8,978620.9
-24.32425,28.8644,1186.9,978590.29
-24.26366,28.86661,1263.3,978591.56
-24.01022,28.87572,1057.2,978578.73
-24.38564,28.87834,1077.7,978594.34
-24.43309,28.87973,1063.8,978604.09
-24.21387,28.88095,1441.1,978567.46
-24.08742,28.89233,1030.3,978639.37
-24.04182,28.89702,1052.7,978595.67
-24.71001,28.89833,1006.44,978594.81
-24.12489,28.89861,1105.6,978639.54
-24.17616,28.90102,1550.7,978552.26
-24.36134,28.90141,1099.6,978601.4
-24.46939,28.90508,1068.8,978598.01
-24.30731,28.91037,1146.4,978619.96
-24.27771,28.91531,1266.2,978602.84
-24.24704,28.92123,1403.1,978582.61
-24.49374,28.93146,1082.5,978591.81
-24.22745,28.93227,1522.0,978563.18
-24.09261,28.93341,1055.7,978634.99
-24.38756,28.94305,1059.6,978602.41
-24.4272,28.94366,1064.5,978599.22
-24.68333,28.95,990.29,978598.1
-24.04062,28.95132,1159.9,978567.41
-24.82001,28.95332,978.09,978602.9
-24.18745,28.95692,1044.1,978667.75
-24.35342,28.95692,1072.7,978625.65
-24.13214,28.96535,1081.1,978643.73
-24.32858,28.96808,1083.0,978640.4
-24.3757,28.97321,1066.8,978613.6
-24.60667,28.97667,1007.05,978591.11
-24.27432,28.97751,1060.0,978653.29
-24.44376,28.98692,1078.4,978593.53
-24.25143,28.98926,1073.1,978644.93
-24.17538,28.99796,1102.7,978634.68
-24.22362,29.00183,1087.1,978632.71
-24.10008,29.00253,1161.9,978578.51
-24.84737,29.01625,955.5,978609.17
-24.42667,29.03,1046.06,978595.71
-24.12979,29.03143,1196.3,978584.83
-24.05573,29.0434,1297.5,978507.4
-24.85524,29.04582,947.2,978612.08
-24.16228,29.05525,1193.1,978574.68
-24.09496,29.05646,1217.3,978539.1
-24.19345,29.05943,1194.1,978577.04
-24.48,29.06,1004.0,978591.51
-24.52333,29.06667,993.03,978586.21
-24.59332,29.08167,968.04,978595.41
-24.86584,29.08624,937.6,978616.59
-24.87,29.08667,943.04,978616.7
-24.02185,29.08771,1385.2,978486.07
-24.20245,29.09366,1282.1,978551.45
-24.71001,29.10167,914.09,978617.0
-24.375,29.11166,1080.81,978580.31
-24.68333,29.11333,939.99,978612.1
-24.09805,29.12247,1352.0,978505.41
-24.55667,29.12334,959.5,978593.21
-24.06277,29.12453,1361.3,978497.13
-24.14848,29.12505,1309.9,978532.58
-24.87892,29.13353,918.7,978624.93
-24.37,29.13499,1088.13,978576.11
-24.02255,29.13853,1350.2,978496.28
-24.325,29.14166,1157.01,978557.52
-24.76167,29.145,920.18,978627.3
-24.18979,29.15079,1359.9,978525.44
-24.40833,29.15668,1016.5,978596.41
-24.74667,29.17332,912.87,978626.7
-24.90167,29.17332,911.04,978630.2
-24.89845,29.17368,907.4,978630.85
-24.83833,29.17833,932.68,978625.7
-24.03873,29.17854,1417.8,978489.65
-24.44167,29.17999,970.78,978601.5
-24.08798,29.18336,1555.2,978472.78
-24.13628,29.19148,1430.5,978510.74
-24.99333,29.19167,889.09,978662.09
-24.73,29.20667,903.42,978626.8
-24.47501,29.20833,942.13,978598.5
-24.22963,29.20999,1634.9,978456.01
-24.92857,29.21484,866.2,978655.06
-24.93668,29.22,857.39,978663.79
-24.295,29.22333,1182.0,978537.82
-24.1897,29.22482,1702.2,978447.61
-24.87666,29.22501,990.9,978618.6
-24.31833,29.22833,1129.58,978551.62
-24.94667,29.23,873.85,978665.89
-24.33333,29.23167,1107.33,978560.22
-24.09567,29.23238,1468.4,978511.85
-24.05322,29.23773,1396.6,978506.3
-24.95706,29.24742,890.8,978668.66
-24.71001,29.25333,881.47,978631.8
-24.3,29.25333,1182.31,978535.52
-24.40833,29.255,996.38,978595.31
-24.96333,29.25999,893.36,978672.08
-24.46167,29.26334,945.79,978597.21
-24.92332,29.27,855.57,978659.89
-24.99834,29.27333,914.7,978670.28
-24.11958,29.27773,1372.9,978532.56
-24.35834,29.28168,1055.51,978579.01
-24.53667,29.28667,905.86,978613.3
-24.33667,29.28833,1045.76,978573.31
-24.3,29.28999,1095.44,978553.02
-24.285,29.28999,1113.12,978545.72
-24.97578,29.29314,909.3,978675.86
-24.18449,29.29362,1279.7,978524.78
-24.02737,29.29381,1339.0,978518.24
-24.15446,29.2942,1314.5,978532.9
-24.21869,29.29449,1203.3,978531.29
-24.69333,29.29668,870.5,978636.19
-24.94833,29.3,878.43,978678.38
-24.32333,29.3,1046.67,978568.21
-24.92,29.30333,840.02,978681.08
-24.97166,29.30499,902.5,978676.98
-24.06726,29.31029,1419.0,978519.44
-24.88167,29.31667,873.85,978662.29
-24.315,29.325,1034.79,978568.01
-24.10352,29.3317,1328.8,978533.42
-24.67833,29.33333,889.7,978635.19
-24.54668,29.33333,885.74,978625.9
-24.35167,29.33501,976.57,978595.01
-24.1516,29.34023,1249.9,978532.44
-24.9976,29.34193,859.6,978667.63
-24.03458,29.34235,1450.9,978495.61
-24.26334,29.34332,1110.68,978543.42
-24.23666,29.345,1108.24,978542.82
-24.23586,29.3459,1103.1,978542.65
-24.06927,29.35059,1381.7,978517.64
-24.86501,29.35333,828.74,978671.78
-24.38834,29.36833,955.23,978614.5
-24.655,29.37,866.84,978643.89
-24.18024,29.37125,1208.6,978519.34
-24.55667,29.38,858.61,978640.89
-24.10141,29.38339,1354.9,978506.38
-24.12569,29.38716,1318.9,978513.58
-24.05894,29.38855,1383.9,978498.56
-24.20476,29.39229,1215.3,978517.14
-24.98495,29.39326,874.4,978667.47
-24.84167,29.39667,823.26,978663.99
-24.44,29.40167,914.39,978624.3
-24.62334,29.40833,872.94,978647.99
-24.94833,29.41,865.01,978670.68
-24.01743,29.41032,1383.0,978495.71
-24.91333,29.425,914.7,978659.49
-24.1723,29.42816,1251.8,978506.45
-24.505,29.42999,878.73,978641.89
-24.875,29.42999,854.04,978666.69
-24.59,29.43668,832.1,978660.39
-24.535,29.44,854.35,978651.29
-24.1432,29.44048,1386.2,978478.6
-24.94501,29.44501,862.27,978663.39
-24.74834,29.455,829.66,978656.69
-24.20248,29.45557,1196.5,978521.81
-24.56667,29.45667,873.55,978653.19
-24.03734,29.45955,1426.9,978476.09
-24.07021,29.46025,1413.2,978476.6
-24.10286,29.46584,1364.2,978482.24
-24.68333,29.46667,797.96,978666.69
-24.96167,29.47,1063.44,978633.19
-24.80167,29.47166,875.07,978655.29
-24.53999,29.47501,834.53,978662.09
-24.00266,29.5013,1378.5,978477.53
-24.995,29.50166,1227.11,978604.0
-24.05959,29.50893,1458.3,978458.01
-24.23666,29.51833,1098.49,978547.22
-24.14111,29.52255,1347.2,978485.4
-24.60333,29.53168,809.54,978670.28
-24.25333,29.53999,1036.92,978571.81
-24.52834,29.54167,795.22,978665.09
-24.76167,29.54333,998.21,978634.3
-24.49001,29.545,818.99,978658.89
-24.0031,29.547,1415.7,978467.56
-24.10727,29.54758,1311.2,978490.68
-24.27,29.55,1022.59,978577.81
-24.46667,29.55333,830.88,978654.09
-24.57333,29.55499,823.26,978659.69
-24.02582,29.55917,1452.3,978459.48
-24.29167,29.56168,993.03,978590.21
-24.33667,29.56332,938.17,978627.8
-24.31168,29.56667,963.77,978601.0
-24.63,29.57333,898.24,978646.99
-24.39999,29.575,875.07,978651.69
-24.36333,29.58,907.69,978638.79
-24.05051,29.58315,1516.7,978447.29
-24.0817,29.59694,1393.2,978474.45
-24.52499,29.60167,828.44,978655.19
-24.70833,29.60333,1033.87,978629.4
-24.79832,29.61333,1183.53,978612.0
-24.01724,29.62389,1415.3,978468.63
-24.05135,29.63586,1307.8,978490.85
-24.56168,29.645,924.14,978652.39
-24.47833,29.66667,783.63,978684.78
-24.09706,29.66905,1152.1,978526.33
-24.815,29.67999,1381.34,978581.51
-24.17168,29.68417,1473.0,978479.27
-24.12833,29.6875,1800.0,978388.47
-24.73666,29.69333,1261.86,978600.3
-24.58,29.69833,964.38,978657.29
-24.02895,29.70291,1197.2,978512.99
-24.09047,29.74023,1031.4,978552.05
-24.64,29.74167,1048.5,978647.99
-24.05475,29.74277,1141.4,978530.67
-24.68333,29.74333,1093.0,978641.19
-24.86667,29.74834,1561.78,978555.22
-24.72667,29.75,1212.79,978619.8
-24.41333,29.755,776.32,978662.49
-24.33167,29.77,763.82,978661.19
-24.715,29.78,1164.93,978632.39
-24.10667,29.78082,1749.0,978410.51
-24.25999,29.80499,743.4,978663.99
-24.72,29.80833,1239.61,978621.4
-24.43333,29.81833,904.0,978648.58
-24.81,29.82001,1383.47,978597.21
-24.23,29.82167,761.99,978637.49
-24.14751,29.83667,1729.0,978424.59
-24.74167,29.85001,1380.73,978598.71
-24.10333,29.85333,1701.0,978430.05
-24.3875,29.85417,1143.0,978590.93
-24.34167,29.87333,1518.0,978516.72
-24.75999,29.875,1404.2,978597.71
-24.47197,29.87583,907.0,978649.39
-24.19333,29.8775,814.0,978621.65
-24.21667,29.91333,747.06,978639.89
-24.44667,29.92167,980.0,978633.79
-24.765,29.92667,1284.11,978618.2
-24.51167,29.92999,1075.32,978587.81
-24.30583,29.94833,1122.0,978601.21
-24.55499,29.95833,1043.02,978582.31
-24.41417,29.965,1625.0,978501.2
-24.79167,29.97333,1284.42,978604.5
-24.87167,29.98334,1016.5,978661.49
-24.17833,29.995,821.73,978622.7
-24.55667,30.00999,1040.0,978616.2
-24.31168,30.03,865.62,978621.6
-24.015,30.03,1084.0,978533.29
-24.62117,30.0325,1554.0,978526.09
-24.74249,30.03333,1357.0,978574.52
-24.175,30.04832,917.44,978602.7
-24.27499,30.05499,786.07,978635.19
-24.45168,30.06,794.61,978672.18
-24.47833,30.06,848.86,978665.29
-24.355,30.06168,755.29,978644.59
-24.07417,30.0625,1430.0,978468.95
-24.56,30.06416,995.0,978630.64
-24.806,30.07167,1384.0,978566.69
-24.42,30.075,766.87,978663.59
-24.39166,30.07832,758.34,978652.39
-24.23666,30.08501,686.71,978650.99
-24.64,30.09332,1540.0,978519.68
-24.72833,30.09332,1184.0,978591.69
-24.35834,30.09833,707.13,978648.39
-24.17999,30.10001,719.63,978637.19
-24.11917,30.11,777.0,978603.23
-24.46832,30.11166,852.21,978647.09
-24.34167,30.11667,702.86,978648.29
-24.07668,30.12666,1084.0,978547.04
-24.67084,30.15334,1241.0,978579.54
-24.52333,30.15833,1000.65,978599.4
-24.80833,30.16,867.0,978652.09
-24.59167,30.16167,900.37,978620.6
-24.1925,30.17084,1625.0,978443.25
-24.92332,30.1875,1423.0,978554.2
-24.855,30.1925,1689.0,978473.14
-24.09833,30.20583,1281.0,978509.07
-24.1525,30.21083,1345.0,978502.0
-24.01167,30.21918,628.0,978652.16
-24.9025,30.23833,1755.0,978470.54
-24.05333,30.24167,1222.0,978518.6
-24.63667,30.24667,765.04,978638.89
